"x"
0.000850809955130219
0.00226657125615738
0.00493004392865259
0.00978222203420476
0.00378538822834984
0.00269672945388578
0.00826209418762597
0.00267182924921895
0.0247334496251972
0.00744313974129224
0.0206081493820778
0.0770016042337183
0.054764360610122
0.0140225070197317
0.0107085784037795
0.0280019858766869
0.01628195756852
0.00200134017403486
0.00385346568167923
0.00237042757968055
0.00417218567023753
0.00709592770855855
0.0451792125531105
0.0583040376306521
0.026926577102163
0.0133500093260902
0.00650535419639692
0.0048971038330734
0.0185658949976366
0.0393625326971483
0.0458431375897286
0.027572425005147
0.00668373706156405
0.00453801386670083
0.00936152819015629
0.0200610939243442
0.023007371672187
0.0216763216727509
0.0400234471339269
0.0793212032739001
0.0933927185075953
0.0445180929458253
0.0198258063367343
0.0758726648303174
0.142418913660563
0.132303381694342
0.0864802179740174
0.0525544142077108
0.0602839244388031
0.0677418067923021
0.0284938060138631
0.00685983212624747
0.0124135393624392
0.0255781691382675
0.0204848502517621
0.0136514648765795
0.025708794924939
0.0146137991965114
0.00731436608457181
0.00251813365174997
0.00388223979464787
0.00566092322407585
0.0184258403316131
0.0365956176907754
0.0123254864522693
0.00630860633435848
0.0776725404932685
0.102085334269887
0.0212220228541469
0.0164861500278592
0.0183461832646368
0.0437147811017946
0.113216618784379
0.0844212556915105
0.059263143498802
0.0809880110519003
0.0932150762628794
0.118925266043121
0.116846516428915
0.0567226694729881
0.0214823709121816
0.0366479332861482
0.0968784184455354
0.0664539013276775
0.0458663672931516
0.254527258168778
0.387936777623171
0.300058854939497
0.131571990922286
0.0448343774638369
0.0734489947196302
0.0645714117333052
0.0262536183642545
0.0259625875470528
0.0137816486882978
0.00950676943475259
0.0650202707077705
0.0378905926826434
0.000967635082218102
0.0126920821457885
0.0017169585957575
0.00717395424409717
0.0243449747147226
0.0221410055759377
0.00822308863240645
0.00709619256540983
0.0467579541055443
0.0841135992778987
0.0601553549273659
0.0400721075962063
0.0360364661694936
0.0251268466038255
0.0442629307239353
0.0717521383604094
0.0717192680255971
